,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99
a-10,-0.07324955505542881,-0.04008843182700496,-0.14844503833882408,0.04579122539761593,0.11545087932945826,0.1180337110570131,-0.05989852220537434,0.08517434869595214,-0.09375334121760512,-0.04219873764432121,0.02184860447158023,-0.0005726213633698615,-0.11137827646916178,0.0138085562302306,0.09008666861991349,0.1084696979805004,-0.028152241496061336,-0.04425602160920525,-0.02105483085034705,-0.025236824404852875,-0.0235597673355851,0.00969935699357347,-0.09108422382698349,-0.08303222565180281,0.06742061596827777,-0.06591351101983636,1.0004358832285996,0.006388847741717809,-0.010868812901399889,0.046696599934287,-0.016518199935654704,-0.07121748007351875,-0.004839137386403354,-0.14963750504549608,-0.04042889684714996,0.16300740277319867,-0.007672451025081335,0.15023267487815373,-0.02204361070502288,-0.07883514174507611,-0.08279372945479431,0.07867050975316289,0.06564680990062297,0.1190487870948115,0.04060882869088575,0.03538858386549541,0.08213799270581126,-0.003564235473028668,-0.017235322736183323,0.03141672338618112,0.04657823658429571,0.18843168000261035,0.05666759561908467,0.004913130894708734,-0.007443995634114039,0.07252113597083988,0.04380502122460248,0.0516863122212256,-0.0928096018081257,0.0916396609630748,0.046704798423487,-0.08265251330234107,-0.0637645453324431,0.1593956662026618,-0.023887198938311004,0.05326475949626536,0.13188788287897327,-0.23056047066246613,0.034126009455941526,-0.05763648632721252,0.009099408636790514,0.024850814594404604,0.002871780994385046,0.04232775008057953,-0.03953556137296681,0.095093777430447,-0.09946441694762637,-0.11944092636997547,-0.09756072147160746,0.1095801419338143,-0.023276348621987603,-0.11910526269040107,-0.036947363008186095,0.044759097557597084,0.06155902203807699,-0.0008675695585473138,0.08505614295609111,0.04771432090876673,0.029098285262405325,0.0030883260710859676,-0.042995511165895686,0.008387600717359764,-0.03213268111370919,-0.10191108066086849,0.10929690515275747,0.04070623401604594,0.12971065905539206,-0.05366917479993129,-0.0518323347805477,0.08221861303186592
a-11,0.011737243266538385,0.07994371985633678,0.06681468376499951,0.0596673055936975,-0.15938878322747502,0.12970582521412186,-0.0013383733918294115,-0.06313968429878795,0.07728462174060095,0.07060211862664677,-0.0012907516201866023,-0.15591599388521765,-0.05995974597584836,0.033463097105446225,-0.006837146351710019,-0.11036391797334787,0.05967214110403555,-0.03320589717445068,-0.14104588298423065,0.08041151679534655,0.028733931681137637,0.03287652627915571,-0.07987677257029172,-0.01834339705252159,0.05052123674721096,-0.01802191874012652,1.008901245294652,0.029178012050861925,-0.014786120962009057,0.0060963920866164804,0.23018348702766941,0.07111723754222776,-0.04276428631898987,-0.015850550078927432,-0.051407474424034726,-0.0981309812827121,0.15759436748242914,-0.11241202793948973,-0.07455822083801132,0.09092112893450577,0.05805718701893565,0.10870183455465227,0.058215946580754775,0.05840419508877924,0.03490632832533702,0.056492840246388655,0.13323344715911906,0.13105640064467017,0.030918075829332276,-0.04739377621383282,-0.03539068412629024,0.08949470436560841,-0.02440950710996348,0.1281690053148948,0.03664603610452399,0.018853549601653235,-0.13269266319997491,-0.060218458300523504,0.04544606953526876,-0.08725012393264116,0.023406105942346312,-0.06103086618376948,0.041501890840480664,0.07362723504180378,-0.14436752373668513,-0.10206138739025913,0.11484072495276278,-0.13681474293510987,-0.010425601885649761,-0.013183083065593102,0.007309186463451008,-0.1716513460729315,0.10976850776548502,0.06121577434275929,0.07425808731173193,0.03501636662221673,-0.056280187020837445,0.08130225020548655,0.170396389923196,-0.04667757291882205,0.023668626164963676,-0.05447976069383413,-0.042221819953587626,0.04049487885265855,0.047891247771866756,-0.20339051757949142,0.11023620049957959,-0.01771874876323793,-0.029904984843199024,-0.03429681767339809,0.16027731046429944,0.02643296740622479,0.045172858380278375,-0.002916435128193592,0.061829701375402696,-0.06102315971178249,0.014000438439384286,0.08350310239396522,0.17940862583294434,-0.08165624514645602
a-12,0.1268312648969438,-0.16358963201696838,-0.14103713719596692,-0.1177068571241836,-0.04549291897386035,0.02182710923411143,0.02048857703007152,-0.01945361093350014,-0.0596936796613196,0.07404200540186644,0.052684990207951206,-0.015177659089542566,0.033470148243284516,0.09310394723115811,0.1461502613765764,-0.05819874959904927,0.02217755073273025,0.020655287305709983,-0.08375066804869766,-0.04329370459180334,0.04827553244873951,0.05468474746327634,0.029195521345563715,0.0010176484664764765,-0.051861203541914404,0.0260639701263038,0.8469374294831693,0.12634908349996843,0.03901702106749832,0.02224837639927408,0.044067040519087795,0.034008530911958296,-0.20670203075439092,0.03795569503807885,-0.059196761471492526,-0.08280422512627261,-0.009095687494951536,0.019684764489920282,-0.01737544576352147,0.017371334499928906,-0.05178892756212788,-0.06260657630108303,-0.017385400649545597,0.02277922229260229,0.04475365534839758,0.04322486844928557,0.05584428593762948,-0.06499985559429017,-0.04953712890056509,-0.07047885938609592,-0.028901468185049843,-0.029427314702881742,-0.07841939558348496,-0.003706154256153857,-0.05875662018171986,-0.14271902034533446,-0.005541418328586801,-0.023594094130486642,-0.0011419223604800853,-0.07217673656941863,0.033736746410133744,0.03451187752808886,0.014224889450770547,-0.05895688714726281,-0.03930708425082812,0.05019174422641664,0.03242909215088299,0.02173698561223057,-0.008051067518183408,0.006276120922102515,0.058212348358041406,-0.11500007801523911,0.11974295288833924,-0.06812680800566275,-0.07785996259053479,-0.033103066294638765,0.05623840398775673,-0.027409212143645653,-0.05435680117499031,0.06918213699486414,-0.048818061103754064,0.019485476069936697,0.01820336014190607,0.09332918348989425,0.18337327888749702,-0.03490258037617846,-0.18143107453870752,0.17032479231519848,-0.05369347979814478,0.043290329940647965,-0.020246199023984435,-0.09767862484621594,-0.04093701046702976,-0.017230492821857974,0.035415159697960885,0.04491661057823115,0.030713469485293136,0.0028143388019446565,-0.06120095207128641,-0.10881458858196037
a-13,0.05269766234524656,-0.051181248579896164,0.013774118640687002,-0.014411877637164736,-0.037153372521263245,0.013613312927245318,0.03785219643526632,0.09213945133610649,0.018639751978417416,0.03035019295849652,0.09585438556404559,0.017408284131533995,0.029089322920857003,-0.13751565038695673,0.002339536780702194,-0.1623573341387375,0.004431818044818103,-0.035278812345468216,0.03022955939416768,0.05526440728015195,0.036477195787693956,0.009837534806365983,-0.022057187743577435,0.19422939085717075,0.0020538318358889,-0.009406634005770248,0.9256814259041432,-0.034044932610588045,0.055397759065913314,0.06450910582088287,-0.07289813707500666,0.010176928441309586,-0.1561781732248629,-0.013831286225298327,-0.15159827523480174,0.009486230008278787,0.003527211338485084,0.0037064363468286786,0.06999665760453025,-0.12971126300474017,0.06727503967713709,-0.011481712867941005,0.04639281693501738,-0.07335419866808814,0.05033369793391578,-0.0774358519147945,-0.004082401445974174,0.12058247723182952,-0.10297748779544953,0.03931272213199143,-0.07922466007830074,-0.004775961579173459,-0.09275183122381861,-0.07696041606804911,0.05915863099198925,-0.007616105813479985,-0.029724115297294705,-0.09607411322704279,0.04345920611838177,0.011249991386689744,-0.0030443882246028683,-0.06622676230660351,-0.11386375481963398,-0.017805154311552683,-0.04866481248104579,-0.16195898567411662,0.08642170387600712,0.004419319971871428,-0.12790536317437842,0.09168035427490082,-0.02907382861791649,-0.10235332803106678,-0.047855153081136935,0.002397637363038066,0.02382214116620128,-0.0842129086198554,0.04565151068617924,-0.0372164572042009,-0.055638664607606844,-0.024366233867645463,-0.032250767427237995,0.04760152084367935,0.08109600379177631,0.042491016001871176,0.038375143920378975,0.00899054752164156,-0.04975826347778028,0.026839743997033517,0.13615326429964159,0.036449160837730143,0.06460129629446144,0.04341631666795383,0.006631991413831914,0.1325597543684825,0.172228298292785,-0.14630079634865664,0.035509798141983885,0.017182811262995406,0.06944220905814855,0.02095529826225652
a-14,-0.03159608330735188,0.014731211493665672,-0.1458498372188755,0.0005657313992324256,-0.07149663531355097,-0.10660795973932873,0.058915690676826823,-0.13885192034285637,-0.08986963585863654,0.07135202701213479,-0.10164267472192715,0.024531576344065133,-0.07047250936702891,0.006422198122744641,-0.0451410147345633,-0.0050714001583002785,-0.0220362689971986,-0.07121358124722267,0.16614302270590747,-0.049028466481762505,0.01235690316296967,-0.04733546503445228,0.05580768678462243,0.1174591832189577,0.0013298235099785034,-0.020333938500260888,1.0130606452470619,0.04007650587224331,-0.004163384628314039,0.1454414840024356,-0.07993731912565326,0.01751984365393838,0.026565015197990705,0.038383928100393115,-0.03508613300505114,-0.025552057227355277,0.015442251658115021,-0.09779928658491546,-0.08833352723930565,-0.021856104811273903,0.027215050039740497,-0.01202409848950999,-0.00581137619279141,-0.06292034319275466,-0.07812795991096444,0.010879485921928334,0.07583708401601709,0.08498890082132604,-0.07637438890292533,0.08356222993413474,0.08052337852490625,0.07264342432226428,-0.09347978052124611,-0.11854736363867738,0.10110351499466036,-0.12214900904387256,-0.07488509716368481,0.14033208521830445,0.053468728040038604,0.07040952516744389,0.17414632233571034,-0.02407934816634261,0.10875637219448885,0.000619029946981163,0.18103538061917213,-0.1869773093103007,0.048063411188587056,-0.1141516304672933,0.0535090635140835,-0.13646262003303142,-0.026008217880393748,-0.025228498640184397,-0.1284524573957119,-0.14563628063882597,-0.04980817578259075,-0.031351671415097246,-0.02284436574250245,-0.13680890294257028,-0.015482664948014133,0.13939856738155393,-0.041266991848008173,-0.08160593327346037,0.08808214404985555,0.01935166057605925,-0.10234169381643239,-0.06607688854424676,0.09117323897763048,-0.15333571161636678,0.031331980198639996,-0.03980047152955706,0.0474764965176095,0.053803301743535106,0.03161934290257732,0.0024430689522347963,0.12308417929406848,-0.12534407194891653,-0.010824549428474254,-0.052431773756195205,-0.07385135881433842,0.06289466772401159
a-15,0.011898977153410545,0.028273900449853145,0.07624872323173346,-0.06021253050820248,0.06620816488418904,-0.06346610237142387,0.01688779580295997,0.13009497019139335,-0.019947283848048558,-0.07220682912461186,0.08524158420123507,-0.15563410880805217,0.07430602498141857,0.03662148186790681,-0.1956618654141588,-0.005016842447194147,0.02615030013620548,-0.030542713503399578,-0.054502908658620904,0.12734314827473475,0.16491076367439847,0.0184019491839556,0.06907893193159527,-0.1318893859062552,0.15388564559486884,-0.010704132763616089,0.9961824566122031,0.10559603636306959,0.12514369047081064,0.039112548294149334,0.08266327893045765,-0.0824160239807053,-0.10082834757101738,-0.12949351491425898,-0.05453657614735028,-0.09418849065103542,-0.007319587312587108,0.015819122661523518,0.03892515872533536,-0.11892706753724341,-0.014666624963269067,-0.13334182337521056,-0.03874327133141807,0.048023354875225875,0.1517885177603767,-0.10070982505018931,0.03422182108985883,0.003289295257123982,0.09027870976124736,0.0678635085387954,-0.006489733279021369,0.035417830916717366,-0.03158679699942028,-0.01001471644036158,-0.04482131994946037,-0.05385776796661428,0.04516487190507612,-0.056104332279056895,0.15996310287312926,0.03424102403766906,-0.042888973372146054,0.0510511246521479,0.09481721156897142,-0.07921571066204708,-0.028851981222191576,-0.006573031373241218,0.06808682868131616,-0.010847378889492946,-0.13640795650367196,-0.07397978854290624,-0.06259787196149524,-0.021077010161553097,0.054168307399785884,0.07493606729727914,0.027009015790073646,-0.04641583900631211,-0.0419933998576286,-0.038454969399387647,0.0772761010580415,-0.04395038378227501,-0.04788297288069805,0.004168516284287038,0.15366462900766845,-0.030156121009657526,0.18788770269088648,0.09950222294986515,0.0429422191786106,-0.033987159959339694,0.13694452931080775,0.03942966323689176,-0.0037549854955669483,0.025199990517111623,0.006768075216332473,-0.034979367266831346,-0.08616475358223785,-0.06454073893136421,-0.07460838330050469,-0.09123431566097116,0.03928144453742543,0.12996993810583873
a-16,0.04297797306377612,0.0376205599989037,-0.022496403303601618,0.09038397282820777,0.05875049753600287,-0.010850568509506707,-0.04806828156292755,0.018534183060639108,-0.1664720423820719,0.04877293391212118,0.11760084016099272,0.05899464435261242,0.0038573346608395025,-0.026541086919283894,0.06257320972067831,-0.036814725756347325,0.05032620845237139,0.17197362923094622,0.008285758054501359,-0.07939349815075113,0.034673175677192435,0.01003161253989006,0.035176310645754834,0.006400891980522964,0.008413834857271601,0.02585798230254233,0.7452685082528294,0.04429154927535942,-0.05927115457581928,0.09497318746353066,0.09801331208825717,0.13029847434743644,0.050564825576911346,-0.18287948529833759,0.04092283142978307,0.013469725138793751,0.150010136954155,0.09920542514959008,0.11157265590118608,0.010399773339223373,-0.008251491860818859,-0.04691839677258205,-0.06881444018133177,-0.07176767396426029,0.041794402144740186,0.09834065097089119,-0.01848628468032973,-0.0022759559920797015,0.0498878523171095,0.003337495056003018,0.013426519721500675,0.0650838828696292,-0.08372227316894953,-0.09672678354549606,-0.0015590757539795605,0.07550877082526472,-0.02996831072109273,-0.043942539543953364,-0.049634907801104064,-0.02942931843857762,0.06679502020534517,-0.005933051061517779,-0.04266773344309309,0.016844746935232805,0.09827996492098987,-0.04876079381896129,-0.007410551859403785,0.030780767139751943,0.05821425405158999,0.10501023772882734,-0.018219247899616604,-0.04348314379266762,0.03793655192200602,0.06639358617949595,0.03837987379511009,-0.1758554310880264,0.14114748358840315,0.02822666902937354,-0.08772253816835963,0.003958119763588917,-0.03794862666074598,0.11071701363715768,-0.06718747382838372,-0.09560868071446951,0.07287519251555075,0.013346468274455734,-0.04398171259658642,-0.0646224135964039,-0.0998839998752358,0.1786570469638567,0.10239314093919903,-0.01681695929284078,-0.002822671829154254,0.06400616122355605,0.07869328838477829,0.048971606960732605,-0.1480965018422416,0.013224200899556312,0.0880231266784144,0.14281243714170885
a-17,0.005835483573231843,0.06950839378355099,-0.007282850724804383,0.14124667406512137,-0.004184923409835623,0.02596499177223823,0.07794116198453548,-0.04200631203369627,0.15103272623171582,0.039684172466835296,0.046096295772460716,0.08220233977004703,-0.07988790120225188,-0.016520905404994377,0.07095593267283452,0.014327141488641556,0.06536285212563811,-0.012907466797784414,0.188314425144404,0.005497606460131083,0.018757036020679862,0.09668972612839065,0.06501154179042694,-0.07849078613485362,-0.27200128337105195,0.0655221213543989,1.0645936927685713,-0.07445307705584105,0.009497525965303896,0.09505345964999101,-0.13267343590783875,-0.04687663062182102,0.08305982250062428,0.00034839538789237473,0.0003375128373610129,-0.14129125366353396,-0.0568918164051096,-0.09273476231041321,0.128190312461261,0.03936720193813468,-0.020374415902412697,-0.061138882330746755,0.032182701043395864,-0.0858384498493025,0.08524635929376026,0.03094759830819489,-0.037849700586628815,-0.12555563020070978,-0.008448506307920501,-0.12227409057321721,0.04227173337259216,-0.027884442491513766,0.04243473301255201,-0.01756131181886081,-0.003568922645350376,0.033795988162791286,-0.058833244946309954,-0.07705850910331104,-0.0581030218278355,0.070839626019684,-0.03322627743786279,-0.1852016687787971,-0.05332415330247369,-0.09742153666728637,-0.06182942705452836,-0.10555594667142273,-0.02141007754905721,-0.060965775448958426,-0.026731204881055057,0.05147754227585811,0.042389222523778754,-0.01221349979115056,0.010213547752779295,0.1393511873564641,-0.032865282908884345,0.02417602290208339,-0.08112047203597865,-0.007545395270164649,-0.04274685304076054,-0.03179543428315046,-0.1034073435790983,-0.12073914066095422,0.10793948431389945,-0.009557524295418398,0.045671153473243256,0.05757943485391097,-0.003468003313617782,-0.1463280678471113,-0.03904207110275168,-0.03931620811799869,0.12819976789987342,-0.03447363682502844,0.07960004749868643,0.005472459740838186,0.15601506163123854,0.09778561335407647,-0.11353945883081643,0.011962338646818197,0.00935850433912586,-0.04774394860344917
a-18,0.05678687072142689,0.056319687709890126,-0.0063894155636998184,-0.03225219176216059,-0.0452422372032951,-0.04878481119084282,-0.09919067821206515,-0.07169473103471267,-0.008316041829901349,0.026046914186970055,-0.014324727187371464,-0.0010787593349774463,-0.05040496178555588,0.09780182332621123,-0.021190964206578244,0.04252661390700028,-0.06729030365656749,-0.015134432010107718,-0.013629303563554337,0.004547135461499838,0.15763426622232718,-0.012988819451016024,-0.026321540656746228,0.024154436780512573,0.06521820442399763,0.07564151264824336,1.162272400810226,0.11420284154921978,0.015663107122297848,-0.06371955816088165,0.07647571433945939,-0.024649471849661816,0.0570831361670734,-0.1392896560833477,0.07998257111919138,-0.01560882897933408,-0.021442857167799898,-0.012527918639344352,-0.0418397723814022,0.1194408115735052,-0.029821878654689837,0.005610263096075501,-0.008105708896201198,0.00207888029367049,0.016691454470071757,-0.004253894855625091,-0.07146917177718265,0.038227334889636984,0.0402577884197934,-0.0033986704024755133,-0.034485624903607744,0.0025178158664779845,-0.11386316902821518,0.05960932899690305,-0.01628927668593313,-0.06730255031464843,-0.025976425795133228,0.003147720635174642,0.04290006259705017,0.22610716639684536,-0.028105962573337983,0.10805177530336806,0.1293421986303213,0.028566654154778014,-0.01975251625920644,0.0653907603510703,0.12714724233496533,0.06640130892379195,0.11958733575351826,-0.08610132011863166,0.14813321836679957,-0.02074483964224827,-0.06654142252505803,0.04839785859145581,0.07267990973330536,0.033549736334309355,0.06072838788644886,-0.0621983182123707,0.034780768094182374,0.010226925891470035,-0.05398516379759236,-0.03743793993992683,-0.08740494018086598,-0.06784609372850077,0.06426401588673412,0.0708041434937789,-0.0873016025005851,0.052230863522409125,0.16848078652645862,0.0356488970330776,-0.14467813378003036,0.00046262491977193783,-0.07822539150479411,-0.08965984708937876,-0.009626499390010219,0.08993905047976646,0.04443469187163651,-0.01343414561735769,0.022606758508068234,-0.11722088617952393
a-19,0.12996378279801904,0.0833606441536339,0.08154099869271825,0.01786919545936743,0.09923756264954411,-0.01037390416419064,0.028401592411030813,-0.058828840147761484,-0.10454937963373984,0.005955269169252345,-0.0010996888568260367,0.003219061172638216,0.0731144378157286,0.022290665312181875,-0.08085370859051233,0.0014052247978769891,-0.039354699572956064,0.08545679424630781,-0.030970911548324827,0.07615227837715201,-0.18743196881377416,0.16856422271075444,-0.03298925594221481,0.046827340191043065,0.000577073676255362,-0.15766777674100985,0.8755383182230572,-0.0411200458916695,-0.0864060594930887,-0.1779935872180037,0.0012017668085670227,-0.06607238563152511,-0.033321577968586,-0.08350780420557087,-0.038468999425581706,0.12399648240628662,0.04877937678224841,0.06842695361883544,0.004184497315310611,0.05425282108390084,-0.04770658831202876,0.08139484172443329,-0.08578960191758872,-0.1330130084053197,-0.0701417477514675,-0.015749405966135,-0.07307247827691823,0.00346135409838744,-0.13908027501028916,-0.03249567882238631,0.03366748474163562,-0.04093790217130212,-0.05864951224721951,0.03560402554645865,0.09575803529706019,0.04345634043419543,-0.01783568193867914,0.011956886430434526,0.09000514357600835,0.07729282407520717,0.0019931829366979636,0.0897356060990554,0.04133883648251962,-0.003457906492374643,0.021794268938972506,0.11003165035243692,0.0727317250422337,-0.035684115708141874,-0.0701279971916596,-0.007672583206707136,0.08430964839183512,-0.01022131167823538,-0.024091757558045594,-0.0025655756036344485,0.034267630875702365,0.09272899847988862,0.20620627706996628,-0.003075785222866709,0.05619478546657929,0.03751867250395997,0.15647875157968785,-0.0510862544977674,0.018457983585452656,0.12365452491374175,-0.02386667480368975,-0.09008322741711523,0.017766941564594126,-0.039712865011344044,0.10875404341001398,-0.14219906786090647,0.031048292464082982,-0.14810929177524537,0.0836799172427133,-0.06996820748560173,-0.04238972359486116,0.015919780457709556,-0.055413745393219326,-0.08262942718212381,0.004975359735327857,0.17242655530816994
a-20,-0.14786234578304785,0.04680457878336308,-0.10281357545758098,0.14600489163062483,0.04550287833410649,-0.08739169468260113,0.0993822821115484,-0.043982781048200165,0.020478601966688017,-0.2094685562993384,-0.020677557449444987,0.11404234747010723,0.10516685011617698,-0.14596891476734455,0.08533980393463089,0.09524516106466943,-0.0006823946903944076,0.0014603338941598426,0.036861767048762074,-0.01839880798307537,-0.04602834229709356,0.04644142983348987,0.12457512142838979,0.03550604557735892,-0.06863171707763205,-0.1537139731133551,0.9150666640785031,0.1946915449185136,-0.15025731790690297,-0.06047300045320235,0.10619303644759097,0.04200800005208174,0.09594742050191346,0.06643873251142683,0.02120357938527,0.003873613110204863,-0.08919863761045665,-0.00013206880873635013,0.07029628316447432,0.1282929428062528,0.09033420553846808,0.17813532267579343,0.04232128305141786,-0.11611370490976837,-0.10755136403066355,0.045219049321860126,-0.241466025865651,-0.14503592976397417,0.1090791155479107,-0.016849663717563527,0.1271324349758931,-0.013928829544692524,0.009545149519639015,-0.09958561015445938,-0.03340500375182561,0.0335937895655246,0.1827050042611222,-0.05875445089393494,0.04541686659211753,-0.05575727726554768,-0.1625790462638261,-0.031526827343278434,-0.013718606308902188,-0.0779912759294551,-0.05450310020755144,0.021478524789642614,0.06902798949452436,-0.039798080663448525,-0.09190350858709652,0.04575379540668176,-0.06738714610622579,-0.04478036513419361,-0.008509966164673585,-0.08350550146535904,0.05983395632518895,-0.009204238567914937,-0.09231207909821176,-0.01337699993130091,0.07440073211706626,0.18555038202396965,0.03430356881982144,-0.10040675173082148,-0.09438352424624583,-0.05763705775097589,-0.14764551826663072,0.007370281466976197,0.0314517476388323,-0.023014667737953503,-0.038272209192840106,-0.060046147930486946,-0.11645263003334347,-0.05857654245256623,0.05207469552834469,-0.055559181456040885,-0.0589326897689509,-0.026004837771137802,-0.08362469744092628,0.009131483444441727,0.06698293431322119,-0.024994986519306792
a-21,0.11181533351857663,-0.11040599087685556,-0.08956378423659046,0.003615810623929059,0.07419761632809796,0.031066071926419768,0.017159087370477066,-0.0275153746713834,0.06134046300366296,0.031821387060730545,-0.02468050647045266,-0.05028810740755673,0.05229319067608001,0.03419356566627069,-0.17409531095416292,-0.12379371960703144,-0.031597430438928986,0.04970247036535319,-0.008246547945539785,0.028909235846613448,-0.06384027942489678,-0.03721915443709362,0.0955609402364245,-0.08107306778667646,-0.05755871998041407,-0.023998740940484927,1.0820431158221016,-0.17071677707546223,0.011784668892037505,-0.013958538156104865,-0.12574188791016996,-0.001248288327735899,0.10508131372471576,0.033237814359538986,0.09568534340938376,-0.08186482161339798,0.03911341093555312,-0.0060805224252801745,-0.051784126902537725,0.09767131206495211,-0.022276289723577335,-0.017799303543984832,-0.0728614380063402,-0.08457906965926396,-0.012413867216981539,-0.09828100679795196,0.032357062494558005,0.058745805150774454,-0.03485501079555359,0.04445883840941563,0.029529747540255676,0.01626015891933299,0.07669539814651946,-0.08793111228337937,-0.12518281323018673,-0.059282956539707735,-0.005585060924859699,0.01732794908808297,-0.019523871776913188,-0.06872128376659886,0.12608603154682854,-0.02615683384543533,-0.0035020792998912086,0.060513172045302606,-0.07643613281755762,0.08779090812606949,-0.015157174519898464,-0.04849486562106363,-0.08492987835215804,0.07458103492077799,0.027149652182010528,0.03374470609540147,-0.04576256610478239,-0.08276856292390004,-0.04248923738842514,0.053978523866290526,-0.09494161635329346,-0.10187760124521456,0.01082409765967409,-0.05880535727525138,0.13054187830846292,-0.10107357223611065,0.03328418025790757,-0.018978207351547614,0.016091910238251312,-0.07961820491686164,0.06076776207878828,0.11931612371379308,-0.04526889689283464,0.14239433208405225,0.04714995436352437,-0.013768843856117876,-0.022750363952945604,-0.008338465192490997,0.1045675080460369,-0.035712906885556964,0.025885351697332932,0.008315444999844677,-0.03530862877145741,-0.17812367884723737
