,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99
a-10,-0.14649911011085762,-0.08017686365400992,-0.29689007667764816,0.09158245079523186,0.23090175865891652,0.2360674221140262,-0.11979704441074868,0.17034869739190428,-0.18750668243521024,-0.08439747528864242,0.04369720894316046,-0.001145242726739723,-0.22275655293832355,0.0276171124604612,0.18017333723982698,0.2169393959610008,-0.05630448299212267,-0.0885120432184105,-0.0421096617006941,-0.05047364880970575,-0.0471195346711702,0.01939871398714694,-0.18216844765396698,-0.16606445130360561,0.13484123193655553,-0.13182702203967273,1.0008717664571989,0.012777695483435618,-0.021737625802799778,0.093393199868574,-0.03303639987130941,-0.1424349601470375,-0.009678274772806708,-0.29927501009099217,-0.08085779369429992,0.32601480554639733,-0.01534490205016267,0.30046534975630745,-0.04408722141004576,-0.15767028349015222,-0.16558745890958862,0.15734101950632579,0.13129361980124593,0.238097574189623,0.0812176573817715,0.07077716773099083,0.16427598541162253,-0.007128470946057336,-0.03447064547236665,0.06283344677236224,0.09315647316859142,0.3768633600052207,0.11333519123816933,0.009826261789417468,-0.014887991268228078,0.14504227194167976,0.08761004244920496,0.1033726244424512,-0.1856192036162514,0.1832793219261496,0.093409596846974,-0.16530502660468213,-0.1275290906648862,0.3187913324053236,-0.04777439787662201,0.10652951899253071,0.26377576575794653,-0.46112094132493225,0.06825201891188305,-0.11527297265442504,0.01819881727358103,0.04970162918880921,0.005743561988770092,0.08465550016115907,-0.07907112274593361,0.190187554860894,-0.19892883389525273,-0.23888185273995094,-0.19512144294321493,0.2191602838676286,-0.046552697243975205,-0.23821052538080215,-0.07389472601637219,0.08951819511519417,0.12311804407615398,-0.0017351391170946275,0.17011228591218222,0.09542864181753347,0.05819657052481065,0.006176652142171935,-0.08599102233179137,0.016775201434719528,-0.06426536222741838,-0.20382216132173697,0.21859381030551495,0.08141246803209189,0.2594213181107841,-0.10733834959986258,-0.1036646695610954,0.16443722606373185
a-11,0.02347448653307677,0.15988743971267355,0.13362936752999902,0.119334611187395,-0.31877756645495003,0.2594116504282437,-0.002676746783658823,-0.1262793685975759,0.1545692434812019,0.14120423725329354,-0.0025815032403732046,-0.3118319877704353,-0.11991949195169672,0.06692619421089245,-0.013674292703420039,-0.22072783594669573,0.1193442822080711,-0.06641179434890136,-0.2820917659684613,0.1608230335906931,0.05746786336227527,0.06575305255831142,-0.15975354514058343,-0.03668679410504318,0.10104247349442191,-0.03604383748025304,1.017802490589304,0.05835602410172385,-0.029572241924018115,0.012192784173232961,0.46036697405533883,0.14223447508445553,-0.08552857263797974,-0.031701100157854864,-0.10281494884806945,-0.1962619625654242,0.3151887349648583,-0.22482405587897947,-0.14911644167602264,0.18184225786901154,0.1161143740378713,0.21740366910930453,0.11643189316150955,0.11680839017755848,0.06981265665067404,0.11298568049277731,0.2664668943182381,0.26211280128934034,0.06183615165866455,-0.09478755242766564,-0.07078136825258048,0.17898940873121683,-0.04881901421992696,0.2563380106297896,0.07329207220904797,0.03770709920330647,-0.26538532639994983,-0.12043691660104701,0.09089213907053752,-0.17450024786528232,0.046812211884692624,-0.12206173236753896,0.08300378168096133,0.14725447008360756,-0.28873504747337025,-0.20412277478051827,0.22968144990552555,-0.27362948587021974,-0.020851203771299523,-0.026366166131186204,0.014618372926902016,-0.343302692145863,0.21953701553097005,0.12243154868551857,0.14851617462346386,0.07003273324443346,-0.11256037404167489,0.1626045004109731,0.340792779846392,-0.0933551458376441,0.04733725232992735,-0.10895952138766826,-0.08444363990717525,0.0809897577053171,0.09578249554373351,-0.40678103515898284,0.22047240099915918,-0.03543749752647586,-0.05980996968639805,-0.06859363534679618,0.3205546209285989,0.05286593481244958,0.09034571676055675,-0.005832870256387184,0.12365940275080539,-0.12204631942356498,0.028000876878768573,0.16700620478793043,0.3588172516658887,-0.16331249029291203
a-12,0.2536625297938876,-0.32717926403393677,-0.28207427439193383,-0.2354137142483672,-0.0909858379477207,0.04365421846822286,0.04097715406014304,-0.03890722186700028,-0.1193873593226392,0.14808401080373287,0.10536998041590241,-0.03035531817908513,0.06694029648656903,0.18620789446231623,0.2923005227531528,-0.11639749919809854,0.0443551014654605,0.041310574611419966,-0.16750133609739531,-0.08658740918360668,0.09655106489747901,0.10936949492655268,0.05839104269112743,0.002035296932952953,-0.10372240708382881,0.0521279402526076,0.6938748589663386,0.25269816699993686,0.07803404213499664,0.04449675279854816,0.08813408103817559,0.06801706182391659,-0.41340406150878184,0.0759113900761577,-0.11839352294298505,-0.16560845025254523,-0.018191374989903072,0.039369528979840564,-0.03475089152704294,0.03474266899985781,-0.10357785512425575,-0.12521315260216606,-0.03477080129909119,0.04555844458520458,0.08950731069679516,0.08644973689857113,0.11168857187525896,-0.12999971118858034,-0.09907425780113017,-0.14095771877219185,-0.057802936370099686,-0.058854629405763484,-0.15683879116696992,-0.007412308512307714,-0.11751324036343971,-0.2854380406906689,-0.011082836657173602,-0.047188188260973284,-0.0022838447209601706,-0.14435347313883726,0.06747349282026749,0.06902375505617772,0.028449778901541094,-0.11791377429452563,-0.07861416850165624,0.10038348845283328,0.06485818430176599,0.04347397122446114,-0.016102135036366816,0.01255224184420503,0.11642469671608281,-0.23000015603047821,0.23948590577667847,-0.1362536160113255,-0.15571992518106959,-0.06620613258927753,0.11247680797551346,-0.054818424287291306,-0.10871360234998062,0.13836427398972828,-0.09763612220750813,0.038970952139873394,0.03640672028381214,0.1866583669797885,0.36674655777499404,-0.06980516075235692,-0.36286214907741504,0.34064958463039696,-0.10738695959628956,0.08658065988129593,-0.04049239804796887,-0.19535724969243187,-0.08187402093405952,-0.03446098564371595,0.07083031939592177,0.0898332211564623,0.06142693897058627,0.005628677603889313,-0.12240190414257282,-0.21762917716392075
a-13,0.10539532469049312,-0.10236249715979233,0.027548237281374004,-0.028823755274329472,-0.07430674504252649,0.027226625854490635,0.07570439287053264,0.18427890267221297,0.03727950395683483,0.06070038591699304,0.19170877112809118,0.03481656826306799,0.058178645841714005,-0.27503130077391347,0.004679073561404388,-0.324714668277475,0.008863636089636206,-0.07055762469093643,0.06045911878833536,0.1105288145603039,0.07295439157538791,0.019675069612731966,-0.04411437548715487,0.3884587817143415,0.0041076636717778,-0.018813268011540495,0.8513628518082863,-0.06808986522117609,0.11079551813182663,0.12901821164176575,-0.1457962741500133,0.020353856882619172,-0.3123563464497258,-0.027662572450596654,-0.3031965504696035,0.018972460016557575,0.007054422676970168,0.007412872693657357,0.1399933152090605,-0.25942252600948035,0.13455007935427418,-0.02296342573588201,0.09278563387003476,-0.14670839733617627,0.10066739586783156,-0.154871703829589,-0.008164802891948347,0.24116495446365904,-0.20595497559089906,0.07862544426398287,-0.1584493201566015,-0.009551923158346918,-0.18550366244763722,-0.15392083213609822,0.1183172619839785,-0.01523221162695997,-0.05944823059458941,-0.19214822645408558,0.08691841223676354,0.022499982773379487,-0.006088776449205737,-0.13245352461320703,-0.22772750963926797,-0.035610308623105366,-0.09732962496209158,-0.32391797134823325,0.17284340775201423,0.008838639943742855,-0.25581072634875685,0.18336070854980163,-0.05814765723583298,-0.20470665606213356,-0.09571030616227387,0.004795274726076132,0.04764428233240256,-0.1684258172397108,0.09130302137235848,-0.0744329144084018,-0.11127732921521369,-0.04873246773529093,-0.06450153485447599,0.0952030416873587,0.16219200758355262,0.08498203200374235,0.07675028784075795,0.01798109504328312,-0.09951652695556056,0.053679487994067035,0.27230652859928317,0.07289832167546029,0.1292025925889229,0.08683263333590766,0.013263982827663829,0.265119508736965,0.34445659658557,-0.2926015926973133,0.07101959628396777,0.03436562252599081,0.1388844181162971,0.04191059652451304
a-14,-0.06319216661470375,0.029462422987331344,-0.291699674437751,0.0011314627984648513,-0.14299327062710193,-0.21321591947865745,0.11783138135365365,-0.27770384068571274,-0.17973927171727308,0.14270405402426958,-0.2032853494438543,0.04906315268813027,-0.14094501873405782,0.012844396245489283,-0.0902820294691266,-0.010142800316600557,-0.0440725379943972,-0.14242716249444534,0.33228604541181495,-0.09805693296352501,0.02471380632593934,-0.09467093006890456,0.11161537356924486,0.2349183664379154,0.0026596470199570068,-0.040667877000521775,1.0261212904941237,0.08015301174448662,-0.008326769256628078,0.2908829680048712,-0.15987463825130652,0.03503968730787676,0.05313003039598141,0.07676785620078623,-0.07017226601010228,-0.05110411445471055,0.030884503316230043,-0.19559857316983092,-0.1766670544786113,-0.04371220962254781,0.05443010007948099,-0.02404819697901998,-0.01162275238558282,-0.12584068638550933,-0.15625591982192888,0.021758971843856667,0.15167416803203418,0.16997780164265208,-0.15274877780585067,0.1671244598682695,0.1610467570498125,0.14528684864452857,-0.18695956104249223,-0.23709472727735476,0.20220702998932072,-0.24429801808774512,-0.14977019432736963,0.2806641704366089,0.10693745608007721,0.14081905033488779,0.3482926446714207,-0.04815869633268522,0.2175127443889777,0.001238059893962326,0.36207076123834425,-0.3739546186206014,0.09612682237717411,-0.2283032609345866,0.107018127028167,-0.27292524006606284,-0.052016435760787495,-0.050456997280368794,-0.2569049147914238,-0.29127256127765194,-0.0996163515651815,-0.06270334283019449,-0.0456887314850049,-0.27361780588514056,-0.030965329896028265,0.27879713476310786,-0.08253398369601635,-0.16321186654692074,0.1761642880997111,0.0387033211521185,-0.20468338763286478,-0.13215377708849352,0.18234647795526096,-0.30667142323273355,0.06266396039727999,-0.07960094305911412,0.094952993035219,0.10760660348707021,0.06323868580515464,0.004886137904469593,0.24616835858813696,-0.25068814389783306,-0.021649098856948507,-0.10486354751239041,-0.14770271762867684,0.12578933544802318
a-15,0.02379795430682109,0.05654780089970629,0.1524974464634669,-0.12042506101640496,0.13241632976837808,-0.12693220474284775,0.03377559160591994,0.2601899403827867,-0.039894567696097116,-0.14441365824922373,0.17048316840247013,-0.31126821761610435,0.14861204996283714,0.07324296373581363,-0.3913237308283176,-0.010033684894388294,0.05230060027241096,-0.061085427006799156,-0.10900581731724181,0.2546862965494695,0.32982152734879694,0.0368038983679112,0.13815786386319054,-0.2637787718125104,0.3077712911897377,-0.021408265527232177,0.992364913224406,0.21119207272613919,0.2502873809416213,0.07822509658829867,0.1653265578609153,-0.1648320479614106,-0.20165669514203477,-0.25898702982851796,-0.10907315229470056,-0.18837698130207084,-0.014639174625174216,0.031638245323047036,0.07785031745067073,-0.23785413507448683,-0.029333249926538133,-0.2666836467504211,-0.07748654266283614,0.09604670975045175,0.3035770355207534,-0.20141965010037863,0.06844364217971766,0.006578590514247964,0.1805574195224947,0.1357270170775908,-0.012979466558042737,0.07083566183343473,-0.06317359399884057,-0.02002943288072316,-0.08964263989892074,-0.10771553593322857,0.09032974381015224,-0.11220866455811379,0.3199262057462585,0.06848204807533811,-0.08577794674429211,0.1021022493042958,0.18963442313794285,-0.15843142132409416,-0.05770396244438315,-0.013146062746482437,0.13617365736263232,-0.02169475777898589,-0.2728159130073439,-0.14795957708581248,-0.1251957439229905,-0.042154020323106195,0.10833661479957177,0.14987213459455828,0.05401803158014729,-0.09283167801262422,-0.0839867997152572,-0.07690993879877529,0.154552202116083,-0.08790076756455002,-0.0957659457613961,0.008337032568574076,0.3073292580153369,-0.06031224201931505,0.37577540538177295,0.1990044458997303,0.0858844383572212,-0.06797431991867939,0.2738890586216155,0.07885932647378352,-0.007509970991133897,0.050399981034223246,0.013536150432664946,-0.06995873453366269,-0.1723295071644757,-0.12908147786272842,-0.14921676660100938,-0.18246863132194233,0.07856288907485086,0.25993987621167747
a-16,0.08595594612755224,0.0752411199978074,-0.044992806607203235,0.18076794565641555,0.11750099507200575,-0.021701137019013415,-0.0961365631258551,0.037068366121278215,-0.3329440847641438,0.09754586782424236,0.23520168032198543,0.11798928870522483,0.007714669321679005,-0.05308217383856779,0.12514641944135663,-0.07362945151269465,0.10065241690474278,0.34394725846189245,0.016571516109002718,-0.15878699630150225,0.06934635135438487,0.02006322507978012,0.07035262129150967,0.012801783961045927,0.016827669714543202,0.05171596460508466,0.49053701650565895,0.08858309855071884,-0.11854230915163856,0.18994637492706132,0.19602662417651434,0.2605969486948729,0.10112965115382269,-0.36575897059667517,0.08184566285956614,0.026939450277587502,0.30002027390831,0.19841085029918015,0.22314531180237215,0.020799546678446745,-0.016502983721637717,-0.0938367935451641,-0.13762888036266355,-0.14353534792852057,0.08358880428948037,0.19668130194178238,-0.03697256936065946,-0.004551911984159403,0.099775704634219,0.006674990112006036,0.02685303944300135,0.1301677657392584,-0.16744454633789907,-0.19345356709099212,-0.003118151507959121,0.15101754165052944,-0.05993662144218546,-0.08788507908790673,-0.09926981560220813,-0.05885863687715524,0.13359004041069034,-0.011866102123035557,-0.08533546688618618,0.03368949387046561,0.19655992984197973,-0.09752158763792258,-0.01482110371880757,0.061561534279503886,0.11642850810317998,0.21002047545765468,-0.03643849579923321,-0.08696628758533524,0.07587310384401204,0.1327871723589919,0.07675974759022018,-0.3517108621760528,0.2822949671768063,0.05645333805874708,-0.17544507633671927,0.007916239527177835,-0.07589725332149196,0.22143402727431535,-0.13437494765676744,-0.19121736142893903,0.1457503850311015,0.02669293654891147,-0.08796342519317284,-0.1292448271928078,-0.1997679997504716,0.3573140939277134,0.20478628187839806,-0.03363391858568156,-0.005645343658308508,0.1280123224471121,0.15738657676955659,0.09794321392146521,-0.2961930036844832,0.026448401799112623,0.1760462533568288,0.2856248742834177
a-17,0.011670967146463686,0.13901678756710198,-0.014565701449608765,0.28249334813024274,-0.008369846819671246,0.05192998354447646,0.15588232396907095,-0.08401262406739254,0.30206545246343164,0.07936834493367059,0.09219259154492143,0.16440467954009405,-0.15977580240450376,-0.033041810809988754,0.14191186534566905,0.028654282977283112,0.13072570425127622,-0.02581493359556883,0.376628850288808,0.010995212920262166,0.037514072041359724,0.1933794522567813,0.13002308358085388,-0.15698157226970724,-0.5440025667421039,0.1310442427087978,1.1291873855371424,-0.1489061541116821,0.01899505193060779,0.19010691929998202,-0.2653468718156775,-0.09375326124364204,0.16611964500124857,0.0006967907757847495,0.0006750256747220258,-0.2825825073270679,-0.1137836328102192,-0.18546952462082641,0.256380624922522,0.07873440387626936,-0.04074883180482539,-0.12227776466149351,0.06436540208679173,-0.171676899698605,0.17049271858752052,0.06189519661638978,-0.07569940117325763,-0.25111126040141957,-0.016897012615841003,-0.24454818114643442,0.08454346674518431,-0.05576888498302753,0.08486946602510402,-0.03512262363772162,-0.007137845290700752,0.06759197632558257,-0.11766648989261991,-0.15411701820662208,-0.116206043655671,0.141679252039368,-0.06645255487572559,-0.3704033375575942,-0.10664830660494738,-0.19484307333457274,-0.12365885410905672,-0.21111189334284547,-0.04282015509811442,-0.12193155089791685,-0.053462409762110114,0.10295508455171622,0.08477844504755751,-0.02442699958230112,0.02042709550555859,0.2787023747129282,-0.06573056581776869,0.04835204580416678,-0.1622409440719573,-0.015090790540329298,-0.08549370608152108,-0.06359086856630092,-0.2068146871581966,-0.24147828132190843,0.2158789686277989,-0.019115048590836795,0.09134230694648651,0.11515886970782194,-0.006936006627235564,-0.2926561356942226,-0.07808414220550336,-0.07863241623599738,0.25639953579974684,-0.06894727365005689,0.15920009499737287,0.010944919481676372,0.3120301232624771,0.19557122670815294,-0.22707891766163285,0.023924677293636395,0.01871700867825172,-0.09548789720689833
a-18,0.11357374144285377,0.11263937541978025,-0.012778831127399637,-0.06450438352432118,-0.0904844744065902,-0.09756962238168564,-0.1983813564241303,-0.14338946206942535,-0.016632083659802697,0.05209382837394011,-0.02864945437474293,-0.0021575186699548925,-0.10080992357111176,0.19560364665242247,-0.04238192841315649,0.08505322781400056,-0.13458060731313498,-0.030268864020215436,-0.027258607127108675,0.009094270922999676,0.31526853244465436,-0.025977638902032047,-0.052643081313492456,0.048308873561025145,0.13043640884799526,0.1512830252964867,1.3245448016204524,0.22840568309843956,0.031326214244595696,-0.1274391163217633,0.15295142867891878,-0.04929894369932363,0.1141662723341468,-0.2785793121666954,0.15996514223838276,-0.03121765795866816,-0.042885714335599796,-0.025055837278688705,-0.0836795447628044,0.2388816231470104,-0.05964375730937967,0.011220526192151001,-0.016211417792402396,0.00415776058734098,0.033382908940143514,-0.008507789711250182,-0.1429383435543653,0.07645466977927397,0.0805155768395868,-0.006797340804951027,-0.06897124980721549,0.005035631732955969,-0.22772633805643036,0.1192186579938061,-0.03257855337186626,-0.13460510062929687,-0.051952851590266455,0.006295441270349284,0.08580012519410034,0.4522143327936907,-0.056211925146675966,0.2161035506067361,0.2586843972606426,0.05713330830955603,-0.03950503251841288,0.1307815207021406,0.25429448466993065,0.1328026178475839,0.23917467150703653,-0.1722026402372633,0.29626643673359915,-0.04148967928449654,-0.13308284505011606,0.09679571718291162,0.14535981946661072,0.06709947266861871,0.12145677577289772,-0.1243966364247414,0.06956153618836475,0.02045385178294007,-0.10797032759518473,-0.07487587987985365,-0.17480988036173195,-0.13569218745700154,0.12852803177346825,0.1416082869875578,-0.1746032050011702,0.10446172704481825,0.33696157305291724,0.0712977940661552,-0.2893562675600607,0.0009252498395438757,-0.15645078300958823,-0.1793196941787575,-0.019252998780020437,0.1798781009595329,0.08886938374327302,-0.02686829123471538,0.04521351701613647,-0.23444177235904787
a-19,0.2599275655960381,0.1667212883072678,0.1630819973854365,0.03573839091873486,0.19847512529908823,-0.02074780832838128,0.05680318482206163,-0.11765768029552297,-0.20909875926747967,0.01191053833850469,-0.0021993777136520734,0.006438122345276432,0.1462288756314572,0.04458133062436375,-0.16170741718102466,0.0028104495957539783,-0.07870939914591213,0.17091358849261562,-0.061941823096649654,0.15230455675430402,-0.3748639376275483,0.3371284454215089,-0.06597851188442962,0.09365468038208613,0.001154147352510724,-0.3153355534820197,0.7510766364461142,-0.082240091783339,-0.1728121189861774,-0.3559871744360074,0.0024035336171340455,-0.13214477126305021,-0.066643155937172,-0.16701560841114174,-0.07693799885116341,0.24799296481257324,0.09755875356449682,0.13685390723767088,0.008368994630621221,0.10850564216780167,-0.09541317662405752,0.16278968344886657,-0.17157920383517744,-0.2660260168106394,-0.140283495502935,-0.03149881193227,-0.14614495655383647,0.00692270819677488,-0.2781605500205783,-0.06499135764477262,0.06733496948327124,-0.08187580434260423,-0.11729902449443902,0.0712080510929173,0.19151607059412037,0.08691268086839087,-0.03567136387735828,0.023913772860869053,0.1800102871520167,0.15458564815041434,0.003986365873395927,0.1794712121981108,0.08267767296503924,-0.006915812984749286,0.04358853787794501,0.22006330070487384,0.1454634500844674,-0.07136823141628375,-0.1402559943833192,-0.015345166413414272,0.16861929678367024,-0.02044262335647076,-0.04818351511609119,-0.005131151207268897,0.06853526175140473,0.18545799695977724,0.41241255413993255,-0.006151570445733418,0.11238957093315859,0.07503734500791993,0.3129575031593757,-0.1021725089955348,0.03691596717090531,0.2473090498274835,-0.0477333496073795,-0.18016645483423047,0.03553388312918825,-0.07942573002268809,0.21750808682002795,-0.28439813572181294,0.062096584928165964,-0.29621858355049074,0.1673598344854266,-0.13993641497120346,-0.08477944718972232,0.03183956091541911,-0.11082749078643865,-0.16525885436424761,0.009950719470655714,0.3448531106163399
a-20,-0.2957246915660957,0.09360915756672616,-0.20562715091516195,0.29200978326124966,0.09100575666821298,-0.17478338936520227,0.1987645642230968,-0.08796556209640033,0.040957203933376034,-0.4189371125986768,-0.041355114898889975,0.22808469494021447,0.21033370023235395,-0.2919378295346891,0.17067960786926178,0.19049032212933886,-0.0013647893807888151,0.002920667788319685,0.07372353409752415,-0.03679761596615074,-0.09205668459418712,0.09288285966697973,0.24915024285677959,0.07101209115471784,-0.1372634341552641,-0.3074279462267102,0.8301333281570062,0.3893830898370272,-0.30051463581380594,-0.1209460009064047,0.21238607289518194,0.08401600010416348,0.19189484100382692,0.13287746502285366,0.04240715877054,0.007747226220409726,-0.1783972752209133,-0.00026413761747270026,0.14059256632894865,0.2565858856125056,0.18066841107693615,0.35627064535158687,0.08464256610283571,-0.23222740981953674,-0.2151027280613271,0.09043809864372025,-0.482932051731302,-0.29007185952794834,0.2181582310958214,-0.033699327435127054,0.2542648699517862,-0.027857659089385048,0.01909029903927803,-0.19917122030891876,-0.06681000750365122,0.0671875791310492,0.3654100085222444,-0.11750890178786988,0.09083373318423506,-0.11151455453109536,-0.3251580925276522,-0.06305365468655687,-0.027437212617804376,-0.1559825518589102,-0.10900620041510288,0.04295704957928523,0.13805597898904873,-0.07959616132689705,-0.18380701717419304,0.09150759081336352,-0.13477429221245157,-0.08956073026838722,-0.01701993232934717,-0.16701100293071808,0.1196679126503779,-0.018408477135829875,-0.18462415819642353,-0.02675399986260182,0.1488014642341325,0.3711007640479393,0.06860713763964288,-0.20081350346164295,-0.18876704849249165,-0.11527411550195178,-0.29529103653326144,0.014740562933952393,0.0629034952776646,-0.046029335475907006,-0.07654441838568021,-0.12009229586097389,-0.23290526006668694,-0.11715308490513246,0.10414939105668938,-0.11111836291208177,-0.1178653795379018,-0.052009675542275605,-0.16724939488185256,0.018262966888883455,0.13396586862644239,-0.049989973038613585
a-21,0.22363066703715326,-0.2208119817537111,-0.17912756847318093,0.007231621247858118,0.14839523265619592,0.062132143852839536,0.03431817474095413,-0.0550307493427668,0.12268092600732591,0.06364277412146109,-0.04936101294090532,-0.10057621481511346,0.10458638135216002,0.06838713133254137,-0.34819062190832584,-0.24758743921406287,-0.06319486087785797,0.09940494073070638,-0.01649309589107957,0.057818471693226896,-0.12768055884979357,-0.07443830887418725,0.191121880472849,-0.16214613557335292,-0.11511743996082814,-0.047997481880969854,1.164086231644203,-0.34143355415092447,0.02356933778407501,-0.02791707631220973,-0.2514837758203399,-0.002496576655471798,0.2101626274494315,0.06647562871907797,0.1913706868187675,-0.16372964322679595,0.07822682187110624,-0.012161044850560349,-0.10356825380507545,0.19534262412990422,-0.04455257944715467,-0.035598607087969664,-0.1457228760126804,-0.1691581393185279,-0.024827734433963078,-0.19656201359590392,0.06471412498911601,0.11749161030154891,-0.06971002159110717,0.08891767681883125,0.05905949508051135,0.03252031783866598,0.15339079629303892,-0.17586222456675873,-0.25036562646037347,-0.11856591307941547,-0.011170121849719397,0.03465589817616594,-0.039047743553826376,-0.13744256753319772,0.2521720630936571,-0.05231366769087066,-0.007004158599782417,0.12102634409060521,-0.15287226563511525,0.17558181625213898,-0.030314349039796927,-0.09698973124212726,-0.16985975670431608,0.14916206984155597,0.054299304364021056,0.06748941219080294,-0.09152513220956478,-0.1655371258478001,-0.08497847477685028,0.10795704773258105,-0.1898832327065869,-0.2037552024904291,0.02164819531934818,-0.11761071455050276,0.26108375661692584,-0.2021471444722213,0.06656836051581513,-0.03795641470309523,0.032183820476502624,-0.15923640983372328,0.12153552415757655,0.23863224742758615,-0.09053779378566928,0.2847886641681045,0.09429990872704874,-0.02753768771223575,-0.04550072790589121,-0.016676930384981994,0.2091350160920738,-0.07142581377111393,0.051770703394665864,0.016630889999689355,-0.07061725754291483,-0.35624735769447474
